id,name,height,weight,base_experience,order,genus,generation,is_legendary,is_mythical,is_baby,color,shape,habitat,growth_rate,capture_rate,base_happiness,gender_rate,hatch_counter,has_gender_differences,forms_switchable,type_1,type_2,stat_hp,stat_attack,stat_defense,stat_special_attack,stat_special_defense,stat_speed,stat_total,ability_1,ability_2,ability_hidden,egg_group_1,egg_group_2,evolves_from,evolution_chain_id,total_moves,sprite_front_default,sprite_front_shiny,sprite_official_artwork,in_red,in_blue,in_yellow,in_gold,in_silver,in_crystal,in_ruby,in_sapphire,in_emerald,in_firered,in_leafgreen,in_diamond,in_pearl,in_platinum,in_heartgold,in_soulsilver,in_black,in_white,in_black2,in_white2,in_x,in_y,in_omega_ruby,in_alpha_sapphire,in_sun,in_moon,in_ultra_sun,in_ultra_moon,in_lets_go_pikachu,in_lets_go_eevee,in_sword,in_shield,in_brilliant_diamond,in_shining_pearl,in_legends_arceus,in_scarlet,in_violet,pokedex_entry
28,sandslash,10,295,158,55,Mouse pokemon,i,FALSE,FALSE,FALSE,yellow,upright,rough-terrain,medium,90,70,4,20,FALSE,FALSE,ground,,75,100,110,45,55,65,450,sand-veil,sand-rush,sand-rush,ground,,sandshrew,11,103,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/28.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/28.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/28.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Curls up into a spiny ball when threatened. It can roll while curled up to attack or escape.
29,nidoran-f,4,70,55,57,Poison Pin pokemon,i,FALSE,FALSE,FALSE,blue,quadruped,grassland,medium-slow,235,70,8,20,FALSE,FALSE,poison,,55,47,52,40,40,41,275,poison-point,rivalry,hustle,monster,ground,,12,78,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/29.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/29.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/29.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Although small, its venomous barbs render this pokemon dangerous. The female has smaller horns."
30,nidorina,8,200,128,58,Poison Pin pokemon,i,FALSE,FALSE,FALSE,blue,quadruped,grassland,medium-slow,120,70,8,20,FALSE,FALSE,poison,,70,62,67,55,55,56,365,poison-point,rivalry,hustle,no-eggs,,nidoran-f,12,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/30.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/30.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/30.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,The female's horn develops slowly. Prefers physical attacks such as clawing and biting.
31,nidoqueen,13,600,227,59,Drill pokemon,i,FALSE,FALSE,FALSE,blue,upright,grassland,medium-slow,45,70,8,20,FALSE,FALSE,poison,ground,90,92,87,75,85,76,505,poison-point,rivalry,sheer-force,no-eggs,,nidorina,12,133,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/31.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/31.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/31.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Its hard scales provide strong protection. It uses its hefty bulk to execute powerful moves.
32,nidoran-m,5,90,55,60,Poison Pin pokemon,i,FALSE,FALSE,FALSE,purple,quadruped,grassland,medium-slow,235,70,0,20,FALSE,FALSE,poison,,46,57,40,40,40,50,273,poison-point,rivalry,hustle,monster,ground,,13,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/32.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/32.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/32.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Stiffens its ears to sense danger. The larger its horns, the more powerful its secreted venom."
33,nidorino,9,195,128,61,Poison Pin pokemon,i,FALSE,FALSE,FALSE,purple,quadruped,grassland,medium-slow,120,70,0,20,FALSE,FALSE,poison,,61,72,57,55,55,65,365,poison-point,rivalry,hustle,monster,ground,nidoran-m,13,76,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/33.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/33.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/33.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,An aggressive pokemon that is quick to attack. The horn on its head secretes a powerful venom.
34,nidoking,14,620,227,62,Drill pokemon,i,FALSE,FALSE,FALSE,purple,upright,grassland,medium-slow,45,70,0,20,FALSE,FALSE,poison,ground,81,102,77,85,75,85,505,poison-point,rivalry,sheer-force,monster,ground,nidorino,13,134,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/34.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/34.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/34.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"It uses its powerful tail in battle to smash, constrict, then break the prey's bones."
35,clefairy,6,75,113,64,Fairy pokemon,i,FALSE,FALSE,FALSE,pink,upright,mountain,fast,150,140,6,10,FALSE,FALSE,fairy,,70,45,48,60,65,35,323,cute-charm,magic-guard,friend-guard,fairy,,cleffa,14,161,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/35.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/35.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/35.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Its magical and cute appeal has many admirers. It is rare and found only in certain areas.
36,clefable,13,400,217,65,Fairy pokemon,i,FALSE,FALSE,FALSE,pink,upright,mountain,fast,25,140,6,10,FALSE,FALSE,fairy,,95,70,73,95,90,60,483,cute-charm,magic-guard,unaware,fairy,,clefairy,14,163,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/36.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/36.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/36.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A timid fairy pokemon that is rarely seen. It will run and hide the moment it senses people.
37,vulpix,6,99,60,66,Fox pokemon,i,FALSE,FALSE,FALSE,brown,quadruped,grassland,medium,190,70,6,20,FALSE,FALSE,fire,,38,41,40,50,65,65,299,flash-fire,drought,drought,ground,,,15,88,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/37.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/37.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/37.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"At the time of birth, it has just one tail. The tail splits from its tip as it grows older."
38,ninetales,11,199,177,68,Fox pokemon,i,FALSE,FALSE,FALSE,yellow,quadruped,grassland,medium,75,70,6,20,FALSE,FALSE,fire,,73,76,75,81,100,100,505,flash-fire,drought,drought,ground,,vulpix,15,98,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/38.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/38.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/38.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Very smart and very vengeful. Grabbing one of its many tails could result in a 1000-year curse.
39,jigglypuff,5,55,95,71,Balloon pokemon,i,FALSE,FALSE,FALSE,pink,humanoid,grassland,fast,170,70,6,10,FALSE,FALSE,normal,fairy,115,45,20,45,25,20,270,cute-charm,competitive,friend-guard,fairy,,igglybuff,16,148,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/39.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/39.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/39.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"When its huge eyes light up, it sings a mysteriously soothing melody that lulls its enemies to sleep."
40,wigglytuff,10,120,196,72,Balloon pokemon,i,FALSE,FALSE,FALSE,pink,humanoid,grassland,fast,50,70,6,10,FALSE,FALSE,normal,fairy,140,70,45,85,50,45,435,cute-charm,competitive,frisk,fairy,,jigglypuff,16,153,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/40.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/40.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/40.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"The body is soft and rubbery. When angered, it will suck in air and inflate itself to an enormous size."
41,zubat,8,75,49,73,Bat pokemon,i,FALSE,FALSE,FALSE,purple,wings,cave,medium,255,70,4,15,TRUE,FALSE,poison,flying,40,45,35,30,40,55,245,inner-focus,infiltrator,infiltrator,flying,,,17,83,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/41.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/41.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/41.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Forms colonies in perpetually dark places. Uses ultrasonic waves to identify and approach targets.
42,golbat,16,550,159,74,Bat pokemon,i,FALSE,FALSE,FALSE,purple,wings,cave,medium,90,70,4,15,TRUE,FALSE,poison,flying,75,80,70,65,75,90,455,inner-focus,infiltrator,infiltrator,flying,,zubat,17,84,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/42.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/42.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/42.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Once it strikes, it will not stop draining energy from the victim even if it gets too heavy to fly."
43,oddish,5,54,64,76,Weed pokemon,i,FALSE,FALSE,FALSE,blue,legs,grassland,medium-slow,255,70,4,20,FALSE,FALSE,grass,poison,45,50,55,75,65,30,320,chlorophyll,run-away,run-away,plant,,,18,74,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/43.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/43.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/43.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"During the day, it keeps its face buried in the ground. At night, it wanders around sowing its seeds."
44,gloom,8,86,138,77,Weed pokemon,i,FALSE,FALSE,FALSE,blue,humanoid,grassland,medium-slow,120,70,4,20,TRUE,FALSE,grass,poison,60,65,70,85,75,40,395,chlorophyll,stench,stench,plant,,oddish,18,78,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/44.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/44.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/44.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,The fluid that oozes from its mouth isn't drool. It is a nectar that is used to attract prey.
45,vileplume,12,186,221,78,Flower pokemon,i,FALSE,FALSE,FALSE,red,humanoid,grassland,medium-slow,45,70,4,20,TRUE,FALSE,grass,poison,75,80,85,110,90,50,490,chlorophyll,effect-spore,effect-spore,plant,,gloom,18,86,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/45.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/45.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/45.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"It has the world's largest petals. With every step, the petals shake out heavy clouds of toxic pollen."
46,paras,3,54,57,80,Mushroom pokemon,i,FALSE,FALSE,FALSE,red,armor,forest,medium,190,70,4,20,FALSE,FALSE,bug,grass,35,70,55,45,55,25,285,effect-spore,dry-skin,damp,bug,plant,,19,86,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/46.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/46.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/46.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Burrows to suck tree roots. The mushrooms on its back grow by draw­ ing nutrients from the bug host.
47,parasect,10,295,142,81,Mushroom pokemon,i,FALSE,FALSE,FALSE,red,armor,forest,medium,75,70,4,20,FALSE,FALSE,bug,grass,60,95,80,60,80,30,405,effect-spore,dry-skin,damp,bug,plant,paras,19,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/47.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/47.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/47.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A host-parasite pair in which the parasite mushroom has taken over the host bug. Prefers damp places.
48,venonat,10,300,61,82,Insect pokemon,i,FALSE,FALSE,FALSE,purple,humanoid,forest,medium,190,70,4,20,FALSE,FALSE,bug,poison,60,55,50,40,55,45,305,compound-eyes,tinted-lens,run-away,bug,,,20,74,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/48.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/48.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/48.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lives in the shadows of tall trees where it eats insects. It is attracted by light at night.
49,venomoth,15,125,158,83,Poison Moth pokemon,i,FALSE,FALSE,FALSE,purple,bug-wings,forest,medium,75,70,4,20,FALSE,FALSE,bug,poison,70,65,60,90,75,90,450,shield-dust,tinted-lens,wonder-skin,bug,,venonat,20,92,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/49.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/49.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/49.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,The dustlike scales covering its wings are color-coded to indicate the kinds of poison it has.
50,diglett,2,8,53,84,Mole pokemon,i,FALSE,FALSE,FALSE,brown,blob,cave,medium,255,70,4,20,FALSE,FALSE,ground,,10,55,25,35,45,95,265,sand-veil,arena-trap,sand-force,ground,,,21,82,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/50.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/50.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/50.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lives about one yard underground where it feeds on plant roots. It sometimes appears above ground.
51,dugtrio,7,333,149,86,Mole pokemon,i,FALSE,FALSE,FALSE,brown,heads,cave,medium,50,70,4,20,FALSE,FALSE,ground,,35,100,50,50,70,120,425,sand-veil,arena-trap,sand-force,ground,,diglett,21,83,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/51.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/51.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/51.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A team of DIGLETT triplets. It triggers huge earthquakes by burrowing 60 miles underground.
52,meowth,4,42,58,88,Scratch Cat pokemon,i,FALSE,FALSE,FALSE,yellow,quadruped,urban,medium,255,70,4,20,FALSE,FALSE,normal,,40,45,35,40,40,90,290,pickup,technician,unnerve,ground,,,22,109,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/52.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/52.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/52.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,It washes its face regularly to keep the coin on its forehead spotless. It doesn't get along with Galarian Meowth.
53,persian,10,320,154,91,Classy Cat pokemon,i,FALSE,FALSE,FALSE,yellow,quadruped,urban,medium,90,70,4,20,FALSE,FALSE,normal,,65,70,60,65,65,115,440,limber,technician,unnerve,ground,,meowth,22,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/53.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/53.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/53.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Although its fur has many admirers, it is tough to raise as a pet because of its fickle meanness."
54,psyduck,8,196,64,93,Duck pokemon,i,FALSE,FALSE,FALSE,yellow,upright,waters-edge,medium,190,70,4,20,FALSE,FALSE,water,,50,52,48,65,50,55,320,damp,cloud-nine,swift-swim,water1,ground,,23,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/54.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/54.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/54.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"While lulling its enemies with its vacant look, this wily pokemon will use psychokinetic powers."
55,golduck,17,766,175,94,Duck pokemon,i,FALSE,FALSE,FALSE,blue,upright,waters-edge,medium,75,70,4,20,FALSE,FALSE,water,,80,82,78,95,80,85,500,damp,cloud-nine,swift-swim,water1,ground,psyduck,23,123,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/55.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/55.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/55.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Often seen swim­ ming elegantly by lake shores. It is often mistaken for the Japanese monster, Kappa."
